identifierHash,civilityGenderId
-1549174131296663e3,2
-3837482056368607e3,2
6316309868115211e3,2
1301906151412486700,2
7237819755684651e3,1
-1816897813138790700,2
-6378108091311298e3,2
-803130804618351e4,2
6048447749711375e3,2
-6037268528843706e3,2
-5790916294989979e3,1
-332831501227217500,2
-5816370112226651e3,2
-7274138346509455e3,2
-2576259694503871500,2
1429997762380585e3,2
8303224163814067e3,2
-1409843858453878e3,2
7284654575115069e3,2
-1946717744500569900,2
-4722738886987135e3,1
1538477558886595800,2
7759653410673529e3,2
7128756068435164e3,1
-3715727954237977e3,2
6420450414458268e3,2
6616157675081e6,2
8793147757329046e3,1
772665224063387e3,2
-1150272387011178400,2
-2573377366933522400,2
-7517226792816196e3,2
-5246922909592059e3,1
1577386680735519e3,2
3240607556202576e3,1
7096734542352509e3,2
-5917131153038373e3,2
7138359251231795e3,2
-4386602096209055e3,2
-3372710887060866e3,1
-712938400146195e4,2
-7381408223446769e3,2
8711886410541726e3,2
-8553225837918929e3,2
-2972458826219947500,2
-4338191422474471e3,2
-5329733458705752e3,1
-4298070031807043e3,1
8965644188145305e3,2
-8464710745887037e3,2
3483099707530107e3,2
5859661534816009e3,1
-6213851147772683e3,2
1810380901848583700,2
-115945707682639e4,2
-2139102350027584e3,2
2305035801307666400,1
2309998210713086e3,2
2847100207733146e3,2
-104368113568234e4,2
133527323758962540,2
-157884537946205250,1
-3319516596434239500,2
3778745954594588e3,2
1653884955765409300,2
-701253958234682e4,1
-2500043633309867500,2
-125806878031366620,2
-7211104505400346e3,2
-6135264788020441e3,2
-2353010112626001e3,2
2593392549133027300,1
176415086926383680,2
-1046647659399246200,2
7218223296405514e3,1
6078739271550956e3,1
-4631795704433066e3,2
8964020105092793e3,2
7283611728090388e3,2
-2488745768192721e3,2
3875165473291464e3,2
5423114247094773e3,2
7094647559753133e3,2
-3415759623906406400,2
-6370765677925544e3,2
-1779829502459540200,2
7727066342855183e3,2
-8262427919479598e3,2
-2740016342733676e3,1
-374740575781481600,2
4061838223130915e3,2
6756696429084558e3,1
4437944617934077e3,1
5093464493675036e3,2
-4790036715134069e3,2
2237033334253383200,1
1536506690952318e3,1
88320084287790800,2
458287156523186900,2
8752607722490971e3,2
-6169500081145283e3,1
1976399438928796e3,2
330394026671153300,2
1617066627024974300,2
-7802304539575587e3,1
-1671643015248577300,2
2.6944936994418237e+18,2
906404467956607e4,1
678148934721667e3,2
-7039246782603381e3,2
-4806377244015511e3,2
-8540032394318495e3,2
-4299920625319892500,2
3.7673713638686403e+18,2
6841861899407548e3,2
5453786432396884e3,2
8963728896092039e3,2
6019958505633248e3,1
-3020333747282324500,2
-1476442779452211e3,1
7302519332381211e3,2
5362557748867626e3,2
-261934112538945e4,2
-2.2279922874962719e+18,2
49740818956485e5,2
6738971201711428e3,2
6653745306638341e3,2
-69760993755206e5,2
-7117903025676881e3,2
-741135802683667800,2
5114457566439443e3,2
4750091621965476e3,2
-517523160467422460,2
-841345569903396e4,2
6451171057932206e3,2
256879220559285e3,2
6540272344475288e3,2
-2126164704402883600,2
5247927778507024e3,2
-1762749538883263700,1
-8825363312853919e3,2
-442388823477248e4,2
1625777460886582e3,2
-513323016714624600,2
-3791883834806754e3,2
-3475703068836709400,2
566706296986193e3,2
2641469867946000400,2
156909306234247170,2
-5470696583523606e3,2
4471166289083273700,2
83882749254511e5,2
74635190543417792,2
-5539984903760135e3,2
-4127006778478251500,2
2303710423811786800,2
-7299288929437526e3,2
554032429980011e4,2
5274461177557243e3,2
241887054410981400,2
5717731327092674e3,2
277673665146838460,2
-1082473123423007500,1
-5756289367175786e3,1
7556773048554434e3,2
5528377220638628e3,2
1410376607623215600,2
327365532952839600,2
5730630702651647e3,2
-6874754653312455e3,2
8463804387459132e3,2
1504594007306591700,2
-3777749890283804e3,2
-5805523701347893e3,2
-7701761013216825e3,2
8721970929410107e3,2
5866553355060167e3,2
-5288648837389007e3,2
7671969006315509e3,2
6644752743226103e3,2
-2310548175840034300,1
-7519540433026073e3,1
-8573055751919251e3,1
5550194533334724e3,1
-4318193141974513e3,1
646220492413973400,2
8703642328938231e3,2
-1704189384270077e3,2
-2180940904476770300,2
-1450573006686722e3,1
-2619655203133236e3,1
-1755575451707628500,1
-7940886940642449e3,1
-9147574148151095e3,2
6323689885898037e3,2
-8181770576457787e3,1
3734601995815774700,2
2.8554802929964477e+18,2
8891458973226098e3,2
-4198803611179386e3,1
935866467648443500,2
3395429146777572400,1
-948164392576044300,2
-4569893382375582e3,1
-824782533173351300,2
9052561226824682e3,1
5559575088076375e3,1
8008254867756777e3,2
4733445811641106e3,2
-6996662525877506e3,1
-5545335822080162e3,2
3920683220972931e3,2
4074838961300259e3,2
5889798940227443e3,2
-5207553914926504e3,2
838445686862619800,2
-9027210592450412e3,1
-7398315655792109e3,2
-4019041235209221600,2
138005821037903260,2
8017310334909701e3,2
7031015814599044e3,2
-1227965721093906e3,2
-712033472233462e4,2
-1699303393666516700,2
3615127996979153e3,2
-2305941351910409700,2
-6388555838068194e3,2
745838972925172900,2
1978249197837231400,2
3443430656518277e3,1
-3503229520091980300,2
-3964953607385119e3,2
961899420559889900,2
-5059510614008779e3,1
-8657061721445883e3,1
3.4719661336883517e+18,2
8715438999607882e3,1
4085199394886851e3,2
-5156904471924707e3,2
7159136799962175e3,2
-7540337121445674e3,2
8751244651849033e3,2
-8681431603859941e3,2
-8076222130304858e3,2
7863104880154676e3,2
742753060276866800,2
8193583213303889e3,2
-980525212912624600,2
7589184807199011e3,2
1178053689992277e3,2
-3239882556013670400,1
4610087788463611400,2
-3255774160702008300,2
8410439223177494e3,2
-3099682589681576400,2
-4698849960860121e3,1
6676751219815081e3,2
-5872000601192033e3,2
2373361885401075e3,2
5405087113617586e3,1
7687942641937746e3,2
613687567111499e4,2
-7745897976852212e3,1
8671834936268392e3,2
-6519124912653204e3,2
7798765190306596e3,1
-8829386542165402e3,1
5210105313265841e3,3
9010395251008219e3,2
1543666065829977e3,2
-1507280124758164e3,2
2069023320543672600,2
-3608875670700912e3,2
-4258246050785338400,2
-3094119818420858e3,2
-590278638728824e4,2
-8313796002280608e3,2
-6.5400929958057595e+18,2
-5051747241349692e3,1
-2254591470175610400,2
-3208853014859024400,2
8077314170873738e3,2
-2168998508588820200,1
-4502854567006806500,2
-2828593243480971e3,2
-1212443822584180500,2
-1313087593333945600,1
-1386292527163157e3,3
1595365817351037e3,2
4758410720488576e3,2
2935422490409270300,1
-4267568200120378400,2
-8368030136396938e3,1
-7439687713982974e3,2
2578078147931097600,2
6182585930883517e3,2
-4642812076351766e3,2
1854197702961902600,1
-5438882201071315e3,2
4896420513586995e3,1
-7671996633020586e3,2
2937063059442367500,2
3727218678383828e3,2
564102652696328e4,2
-8279415193140206e3,2
-7974557452697683e3,1
188403415610651e4,2
3632509654886380500,1
5816885211053914e3,2
3.0439985802132797e+18,1
-3167471828871100400,2
4116287413955179e3,2
7285825900309733e3,1
6947771609689715e3,2
-2093343181511048200,2
-8045656950068639e3,2
-6847687953457223e3,2
2894954562380048e3,2
8675262839114103e3,2
-7822761969993635e3,2
-3758035845651252e3,1
4489136373550896600,2
-7734040555322837e3,1
7241924666371626e3,2
-8222194918896556e3,1
-6445317921277438e3,2
4211911936306523600,2
-1452126436373457700,2
-3272478386821545e3,2
-1131262751284586100,2
-4044282369922483e3,2
7007085815812658e3,1
-4.4193466466631283e+17,2
4134381899337462300,2
4717555845216096e3,1
-4762456369710045e3,2
6865111847355158e3,1
224550219133782050,2
4446760878287532e3,1
8745473959585506e3,2
697737562066688800,2
-7.3531457561368806e+17,2
2890967942485392400,1
6713137349626879e3,2
8369741378692803e3,2
-4408946828585498e3,2
-8947633434498643e3,2
-8153393545471191e3,2
4607674447024932400,2
873639725229572e4,2
-4572104661145160700,2
6338335209415698e3,2
2650223019764549e3,1
-4424612356237564e3,2
5636417852764008e3,2
7590854372681454e3,1
-5942696067613052e3,2
-5095033083103421e3,1
5268284248465424e3,2
-2853120316611196e3,1
-7316542176253093e3,1
2659225866959195600,2
-8883793090085646e3,2
-612558212774172200,2
1683712434824649e3,1
4070278874094407700,3
1430486196961635300,2
6910756962980635e3,2
2234044784656664300,1
5527969572656096e3,2
-8296969573416955e3,2
-3564603628999602e3,2
4979033944912553e3,2
-2954336127355529e3,1
4731246564274743e3,2
8223840366084942e3,2
-8238316242198676e3,2
4285040515883884500,1
-812482728115032e4,2
-2211643785102484200,2
823203743307990100,1
-8341488614652916e3,1
7270387001925524e3,2
-885045102089808e4,3
730726464263253e4,2
-7442605178601982e3,2
3619298674855508e3,1
-2418728913068961300,1
8270084274645954e3,2
3555237553667077e3,2
-5862450074203783e3,2
-2148969572534891500,2
-5623324647443499e3,2
-5537976836980745e3,2
1376224869067921e3,2
-4174995258841236500,1
4359327312220413e3,2
4154388674826491400,2
-3008237018210364400,2
-3385342776650918400,2
-566903257466706e4,2
-5633847235978648e3,2
3104323896541809700,1
-4089320489072143400,2
-951871781635955700,1
-813498036115689e4,2
8270906917525211e3,2
-3085439597922027e3,2
-1528688428432168700,2
-8649357748001905e3,1
4643925914162225e3,2
1664269502918786600,2
6053151954398469e3,2
-3371229961452632e3,1
-6037347005210767e3,1
-6635876299464507e3,2
-3405086031397995e3,2
3329928773432918e3,2
-3763942694845099e3,2
7127855300403281e3,1
-8291626555629211e3,2
8240820225055566e3,2
8107328884265458e3,2
813319678667018e4,1
-6670610205624114e3,2
8817180953455136e3,2
-4861110356974082e3,2
848861195379109800,1
-76157135301538e5,2
-4546424794574157e3,2
-1017189642552035800,2
-8235225345911079e3,2
-757315624651546e4,2
-5107196422520755e3,2
8803995102060325e3,2
-868606870268365e4,2
6573622901161624e3,2
-1028157129354995800,2
-8343252889052447e3,1
8510582358165557e3,2
-2541844048777262600,1
1932449156184134700,2
8953390349286501e3,1
2319103031156587e3,1
7745209760144784e3,2
-2535883881132681e3,2
1159611261216616700,2
3647857000021698e3,2
-4631263356152789e3,2
-3007163817016029e3,2
3678723938995995600,2
6462892263835178e3,2
-8938425613285093e3,2
6981770320258938e3,2
-7140715941490225e3,2
-1193046738317177300,2
-645200345010218200,2
1921668706131163600,2
-1329348180076376e3,2
5994313036681527e3,2
3943312435414077400,1
577208534339935e4,1
-4751286893768048e3,2
568679778431064e4,2
-3328674655948705300,2
2840247986789435400,2
1348493821172514600,2
-3851397359157998e3,2
-5392289741465242e3,2
4599798941507695600,2
3806541006337455e3,2
-5678079234898354e3,2
746744302806978e4,2
7294688098881106e3,2
8848199555833752e3,2
-7095167798795223e3,2
-343034749701245800,2
-1508863809476708400,2
-3692482847830546e3,1
-8699624950607485e3,2
-965485358929676300,1
8280521561834912e3,1
-7645005232381639e3,1
-4593560116319332400,2
-6872651048320257e3,1
-2551265774773701600,2
-7485085543048101e3,2
-2665025163439024600,2
8921772327671329e3,2
-1773990719232904200,2
-7666215870132965e3,2
4533416133347460600,2
-1171328103879988700,2
-608904523067843e3,2
6122198518788008e3,2
7314729558287382e3,2
6790359197374524e3,1
566422059320630300,1
-3214508416257763300,2
-9197334024020049e3,2
4644057922768093e3,2
-657479364268967e3,2
-5825995315737815e3,2
-2051830010211597e3,2
-8161728191439335e3,1
-2.1062117807119238e+17,2
1800901049373691400,2
913271783667199e4,2
-2009176970438261200,1
-2592115650727491e3,1
-8406099055368335e3,2
2236600285795349800,2
8794373234806724e3,2
-1672497859622245400,2
-1472620024884487400,2
-7477591303070853e3,2
-8997405446836194e3,2
2768253835490778600,2
-6983565521224483e3,2
44334693256014910,2
-2455509725567881700,2
8602353961740361e3,2
1237058299668416500,1
5744936994461508e3,2
-4735526159857757e3,2
-528843457169937e4,1
-4946977382159198e3,2
-885817862813873e4,2
757228854713133e4,1
-8878634701848435e3,1
107553983069247900,2
-8842642365950422e3,1
402680262053227800,1
-5575166036610305e3,2
6563923425064307e3,2
3554526441970717700,1
-6931800684021423e3,2
-8912361492456965e3,1
-990418944556537300,1
-1206110709483348500,2
-842857427701144e4,2
2838377325398338600,2
-7895110293129259e3,2
-7938697242656727e3,2
-4167397328076596e3,2
3093218452377508400,1
278430641381888130,2
-5450463606030645e3,1
-4282005277789422600,2
-1307231288641653500,1
2875566825367546400,2
716996952063469400,1
-7108381019715158e3,2
1174811456848202e3,2
-3511486588179312600,2
-1828835133910952400,2
5151354742409614e3,2
1754834416285011200,2
5365102061408662e3,2
-3178786178100542500,2
1339595911881930200,2
-1535140615441524500,2
8164202766185652e3,2
-3035940331704871e3,2
1805938884035996700,2
43954782988747e5,2
-880497193938182900,2
3579670428065393e3,2
7142538411519697e3,2
7873245838289884e3,1
-6965119039776111e3,2
5455782852598357e3,1
7180429263661669e3,2
4977725444731808e3,2
7719926924493495e3,2
1097039253469950800,2
-4497174278837276700,2
-990982806732134300,2
486844432695176300,2
3535253272283665400,2
-2064089445709464600,2
-1233789454919219500,2
815658953788437e4,1
-6471641983768172e3,2
-3906005075389538e3,2
-2607056666012028400,2
1917510765622954200,2
-450853314072855300,2
6684388540845538e3,2
169040324181281900,1
8554808247332178e3,1
6351002050380518e3,2
6053657353171547e3,2
-1092694440910091600,2
6398914669449962e3,2
2902001881593628e3,2
3870509673315572700,2
-5303758161073001e3,2
2140407530676038100,2
878808960838827e4,2
-3101454131532044300,1
6589141236847178e3,2
-7143340924858313e3,2
7030745033435824e3,1
-3762256124860565500,2
-8663048581755408e3,2
-1488123970444735e3,2
5399890679408554e3,2
695955032717862e4,2
-506991279009311300,2
3920016880843448e3,1
-5148061562757423e3,2
4498271236187774e3,2
-4393654919573321700,1
2684772881533695500,2
1299981511540311600,1
5745419720747348e3,2
-1403239885572364500,1
1642238031799551700,1
2849400317183772e3,2
789495188999293e4,2
8830331273475736e3,2
6955363729466964e3,2
8245730677440078e3,2
-2200197207774184700,2
3142902421150704600,2
-755572309813887e4,1
-7278919718456495e3,2
-6408646211339137e3,2
-6457189354798198e3,2
2741991841736836e3,2
4502374756869829e3,2
5101790720537397e3,2
-3709602391372309500,1
-743650613306584600,2
-4025110345207176e3,2
-1496143284298301700,1
-78126598087125e5,1
-2296870151804063700,2
1933925257250291200,2
-4197118005976471600,1
7274112061959081e3,2
-509977415286735e4,2
-758245520444279e4,2
-5240007564872894e3,2
45831410055824490,2
-654968234788871e4,2
553456775000488e4,1
913558408908074e4,1
-4083156615408706600,2
6843646297390914e3,2
-7232424889299769e3,2
-489940289628979e4,2
-6395901052597069e3,2
445584297382891900,2
-1419125255611566600,1
586621283130179e4,2
768316986982616e4,2
-3625724382584906e3,2
-5967621825284266e3,2
-4836630346182104e3,1
-3964845853616629e3,2
-8443195767962194e3,1
-6665649271519896e3,2
-1810329248981821400,2
-63367467176262e5,2
-3308173559325245400,2
4040744118313163e3,2
-8162319251181966e3,2
7896457618273489e3,2
2620514737785222700,1
4500005689125956600,1
-6398757840722829e3,1
-1631118131235159300,2
-4165885068716644400,2
175392114600715140,2
-4775533479110664e3,2
-3776084107857662e3,2
6348150602943881e3,2
-8837546365379475e3,2
8196029836670243e3,2
-5615908839768131e3,2
8369791753131259e3,2
1540689537525478700,2
7774699067122584e3,2
-8515666948489119e3,2
-385711897796767040,2
-1300030454577828400,2
1065110981694571500,2
8339524908268212e3,2
5697130536391728e3,2
-4798345706480344e3,2
-3795261783835141e3,2
-3012334854566157300,2
5296588835001662e3,2
-6836286718163554e3,2
-5577445803104227e3,2
5399681134631397e3,2
-5223628659229517e3,2
4686991594054782e3,2
-605895157475530600,2
-6863780713910708e3,2
3676049495115732500,1
676469274138769e4,2
9005310081130426e3,2
-8116361252388556e3,1
-3317134196456195e3,1
6246169586582854e3,2
7734336135571071e3,2
-328278125494807940,1
-7807513256599321e3,2
4000123335972850700,2
-901996892373651e3,2
-5063164910160599e3,2
-4806187747894834e3,2
-4966879162611602e3,1
-7846765451755705e3,1
809813379502865900,1
8194971137866764e3,2
-6298184125174716e3,2
-1722273455628192300,1
6466913499968958e3,2
1615224010788328e3,2
152556821384663170,1
1957659076234159600,2
-7859623348310524e3,1
3362722855923592e3,2
-2835728835232354300,1
1478912233878639400,2
-4595246988795283500,2
873231699748952200,2
4850735033375265e3,2
1919487432960648200,2
946640145293641600,1
2341969925408604700,2
-672122004440487e4,2
7076774018504248e3,2
4598347842824027600,2
-5671070454681044e3,2
2388513416418069e3,1
-5660079472347731e3,1
-7015959766210486e3,2
-880701062463472100,1
3366612760363647e3,1
-716892034577725e4,2
-1452854876611649e3,2
-2929439472609699e3,2
388193420538499700,2
-7320503644046632e3,2
-4176430249096125e3,1
-8931996548804577e3,2
2777029314747483600,1
3408424964952249300,2
-1906651276834069800,2
-5144971982077688e3,2
3728558463764244e3,2
-9101027048244308e3,2
1676717308434236200,2
2635251109148645400,2
4691055225963689e3,2
4921503461549817e3,2
-810214077597501e4,2
-8026771254762066e3,2
-4120101714893116400,2
-2015176570372981200,2
6028138234337199e3,2
-6811915674641414e3,2
-139874321417164080,2
2025382937298067500,1
-9172277268249018e3,2
-4768501723542889e3,2
1570590278200568600,2
-499313492815059e4,2
4600704280389248e3,2
3.2208877696757037e+17,2
6125083421855315e3,1
-5964157851831087e3,1
-3016219750620208e3,2
5954862489133293e3,1
-3368688918363064e3,2
-4191639707892901e3,2
-676242116389055e4,2
-3321976189249807e3,1
3162287474436784600,2
4563953870245255e3,2
3241061246822656500,2
7889564595891716e3,1
-3108057289830402e3,2
1959949370048785e3,2
-5701036773026531e3,2
7006599714155591e3,1
-4840921761216624e3,2
-756892727578268300,1
6610421348422791e3,2
-2190273816634323200,2
864331120728040400,2
8178924825384272e3,2
-2069944295537804800,2
-6284766958043785e3,1
-7552199360755568e3,2
46456518441813e5,2
-459843557303837900,1
-7479043216918479e3,2
468507264623338600,2
909184382678751e3,1
-1942195983972339e3,2
4882201163738623e3,2
-6875841318310601e3,2
5671164083401081e3,2
-4488051785182401500,2
