identifierHash,countryCode
6986018700967988e3,it
-39429780796672984,it
-1822445038946855e3,us
518583986260824e4,it
-7144995275453338e3,fr
-5686459741381536e3,es
-5180794588990324e3,it
427068166879918e4,us
8368415117196538e3,nl
-2079685721949830100,es
5934912665446666e3,fr
415225320972039360,fr
7226041131308485e3,us
-4411705104526017500,us
-5577984274583847e3,it
1862413372024728e3,gb
4571323974198866400,fi
-8101598437365651e3,fi
-3521874848328427500,fr
-4414573779102958600,gb
-2580655123001812e3,ca
-2389415685962004e3,au
1903017288844641800,gb
2688147026161572400,us
9217748480266465e3,nl
-361139727058748160,de
1632480531016696800,us
-21426772852257208,gb
-8394848107317094e3,us
-1734057670426613500,ca
-9216743586668477e3,us
-4795485900315807e3,us
5449843393088534e3,de
4468871343553383400,fr
-1316788804830388e3,de
3603267619143524e3,gb
9165197751448132e3,fi
3531548239281014e3,pl
1809346750648255700,fr
-754605873970459100,gb
4906181381813137e3,au
-2250359352359081500,hu
-3958118511159117300,au
-666297388473812200,de
5327653000905347e3,it
3169292782723379e3,tr
861758054965625e4,us
-389914709881800400,gb
-7820810661478944e3,de
3320829186469475300,it
-2758182161708568600,gb
330800425533437950,fi
5043501512562226e3,dk
7590466502775871e3,us
5862960308127759e3,de
3163852354042518500,dk
-2315680432591074300,fr
-3327381669971638300,fi
538161843274886e4,gb
-852183620608105700,es
-4565073437152382e3,fr
-8506962797614064e3,be
1826104840247427800,de
7249372181137895e3,gb
7818252480185548e3,dk
7306545402350901e3,us
-7622831951758529e3,us
-9091536008399924e3,fr
-457221727490424e4,gb
-2408573514217783300,us
3917702075473119e3,us
4342464702124179500,us
-3406401298548905500,us
-5116474458032625e3,tw
-3181350789132099e3,au
-5063802296969492e3,gb
-4547805413883271e3,de
-4485441668488169500,fr
-3526970696875224e3,fr
-6238946251002458e3,de
-3326453810822596600,fr
6068371695326974e3,es
-2415647768826397700,de
3101321984142241e3,gb
5149658639256971e3,au
-3112275141931495e3,eg
3680430888423404e3,dk
617271480039741e4,fr
-263254336376336830,it
1757960854284994e3,fr
3680761312524075e3,at
-2862848053765341700,de
1180121616696238300,us
6922761119150203e3,gb
6794021149612274e3,gb
5626212270994654e3,dk
4253927718375448600,fr
3782924290651768e3,us
8.1660938727350395e+18,it
-54159857273624e5,de
1841545443184471600,us
5419104604403601e3,dk
-7682355654341337e3,de
-3208006792976718e3,ro
4504617958506987500,it
-3918378513512359e3,fr
1253106334983029200,fr
9678539755596576,cy
-4049957769939950600,fr
5572575125444035e3,gb
4427977018816973e3,fr
-2513632152180857300,us
-5076786209375117e3,us
-6493339256872904e3,fr
-9170006835173551e3,fr
-3911983015999393300,gb
-5040846790128156e3,de
-5511270855085392e3,us
4039194979836306400,de
3495189181346334700,it
-562379961866928e3,gb
-7641346908861421e3,us
-8754086764206064e3,us
1395259205411954200,au
-9027849828883478e3,us
430165321015328060,us
2823078252400574e3,us
4711032492230953e3,fr
-4753159934452082e3,us
-8536638121037926e3,dk
-2871937245793917400,md
5595858321318927e3,de
918466742282926e4,it
-5081014532136089e3,fr
4.1759681627013437e+18,fr
-8041849098513696e3,au
-4650191691846559e3,se
2574771812907126300,de
8932801372106058e3,nl
5978462025403791e3,fr
4472792362200761e3,fr
4120589967348501e3,it
7553875482717507e3,it
-3751802611696455700,gb
-4095758599061058600,fr
771494377052495e4,se
4159426913415524e3,us
324898035168499900,us
4905235539218662e3,dk
1029087220402467200,fr
7900550721038948e3,be
3629722657412777500,us
-29874383761376584,de
4391463918291996e3,it
-5172828355569076e3,us
-2993740182098431e3,my
-2818288999521461e3,us
2655170070389313500,us
-6866407881283977e3,fr
-5604084028910877e3,gb
-2872312328088526300,de
-4686081333646783e3,au
150826140291107680,gb
711539285878121e4,gb
-2123481112290646e3,us
962413814254997500,us
7531841866529503e3,fr
-2146237818270853e3,fr
4719031917858906e3,us
-9199697188896197e3,fr
-9059774874586152e3,us
-1577800096720957700,gb
2639363456731455e3,us
5140471368837528e3,us
9162196907496458e3,gb
-7789538780281141e3,us
1666117497513215500,at
-2892369707330395e3,gb
1473716520606026200,fr
-7702652565238544e3,fr
5056751029662626e3,gb
3678929500802959400,it
-8629310885878495e3,fr
-7680190832773375e3,fi
-5339082628905447e3,gb
8055565062036863e3,se
7947807098309443e3,de
-7847991004181553e3,au
-454398306524433e4,es
-8015597075480304e3,se
-4679833019150693e3,fr
3425093643433639e3,us
-9175554306997383e3,us
-5590181700943181e3,us
35771653698257e5,us
-3151237398344345600,us
-1232504914539063e3,gb
-4927795565867606e3,us
-8240544036587137e3,de
-3636948360514011e3,cn
3605292638876318e3,us
9001702873841837e3,fr
7507850137243022e3,it
3110895338239429600,us
2201335510859983600,gb
2221185184737335e3,fr
5468880575928845e3,es
-8976699117470853e3,it
-823422003601860900,tr
3222389718001247e3,fr
-1355785792755335200,de
-3224253195956165e3,de
3897313752822290400,au
3577155496261533700,fr
7569093819010964e3,dk
-8906218396711258e3,au
8640988216921229e3,us
85480666587327220,dk
7698339810835769e3,se
3.1269794770592717e+17,fr
-9217924468190661e3,us
3718853263474642e3,fr
-7614061833969992e3,se
-634005946024432e4,de
-8806644790436271e3,gb
1344315097247416800,es
4567118283614576600,us
-869155502968851e4,dk
-1357961826677664300,gb
381052944911802200,nl
6523159925175427e3,us
-4732472524428833e3,sk
7957274354473457e3,dk
3927183025668587500,fr
4505185126738634e3,gb
1391746414228400400,de
-5014094996688443e3,us
-1.5030243126362042e+17,gb
-3814214819012054500,us
-3883567023669071400,fr
59545959887318070,us
-3812571572709739500,fr
673967910696191e4,fr
-3355697829365013500,es
6853541645139026e3,au
-2154245608322759400,us
4325888843259262e3,us
5214915051252071e3,us
8120070668835972e3,us
-5466990790159692e3,us
1898314544915022800,de
4814705547310669e3,us
5454893002654946e3,at
8262793704983339e3,dk
-780637538003107e4,gb
-7723914376912394e3,se
1823328227193682400,de
6359099530171495e3,fr
-7837467581119158e3,at
189679776859174340,fr
191695102144680600,de
4355266566005315e3,us
2939607326711663600,it
5338632420583453e3,it
2133581029500301800,fr
-6874383306517066e3,gb
-1901635126952928e3,dk
-8344899292408396e3,ru
-5949885172356292e3,cn
5053294975716021e3,it
606524165680716800,au
-8813588946410323e3,es
8270390700040089e3,us
419446913750365950,pt
4637828443705832e3,gb
2090275683068859e3,it
-3101209851986436600,fr
-72824205253839070,es
1035807796856858600,de
-7742933407840698e3,fr
-3709376560570524700,gb
6333816654236721e3,es
2786782451536162e3,hk
5515435796207249e3,us
107676391887784620,es
5416349911252379e3,dk
-7483783405574992e3,gb
-85605683431687170,us
-5452130120608129e3,fr
-1881916109309261300,th
3719122181635880400,de
-4225701874023784400,fr
-6556153189541473e3,au
-3662165998277511e3,de
-3166989612112209e3,nl
8949087835538989e3,gb
5081983619654664e3,fr
46389783703549456,it
4121493594954889700,fr
-3140085338707812e3,fr
6678687924450802e3,us
-8634236267924563e3,au
3904527182387131e3,au
7094935014478135e3,us
-7595791701855499e3,au
3053930005395484e3,gb
-7911685016356951e3,us
-7650405727632028e3,au
-3401500550006661600,fr
733390792392021e4,fr
-2534994638158859e3,fr
-9097466877340896e3,au
7908584713823417e3,sa
-8750329714206734e3,us
8161715174567703e3,fr
-2272696509600628700,fr
7757778206515502e3,fr
-2284502610779804200,es
7978784337572502e3,gb
-5955984783415048e3,fr
-752262240568857e4,fr
4481679566821097e3,fr
1676677137246033400,nl
-5665774698186654e3,fr
8345804531582994e3,nl
-1205960676341570600,th
5270158302862751e3,es
-5520652476299631e3,de
-4072463572990510600,na
3397726257848251e3,us
5213065011442956e3,vn
3074109844903620600,gb
5536912937746654e3,fr
-808875985176294100,gb
-679739326108798e4,de
7424938117034785e3,ua
-4429167794092641e3,fr
-8203483947204237e3,es
1452310959150216e3,fr
-874550118220824200,fr
-4312141664733333500,gb
567001816533213900,fr
-5724808177798576e3,gb
7431039167788529e3,es
5694680439856851e3,cy
-5983895800630346e3,es
6687167098163789e3,fr
-81876144975173870,us
793508798834849e4,de
7110605520553467e3,fr
-4272012643369713700,it
7521301231834868e3,se
6320716460367903e3,au
1678895120036715800,fr
4479344691588296e3,fr
6828938253013915e3,ie
-5.0929256838307205e+18,es
-1762883983164886e3,it
5313750216218309e3,es
-2446452592569289700,gb
-2639392775960724e3,it
-6162121120730556e3,br
-7237677112894719e3,au
8466184253978667e3,es
3486015688575566e3,it
-4778791396513545e3,it
-1795253305860022300,fr
3218056400409014300,es
-5136936093982159e3,it
-6099451976505096e3,es
1247676624711082800,de
551211190722414e4,us
1980825582678075e3,fr
-75027014917935e5,de
-1884501461393979e3,nl
-3675289782570606600,es
8334688479712524e3,us
3247403242595681300,fr
-9073128870415522e3,gb
-6705529223923556e3,dk
8998349102268547e3,es
-2832521599227724e3,es
-4212390565966681600,us
-2275456125105499e3,fr
-2432084664514887e3,fr
3532318763493782500,it
3850670768629e6,gb
-6454446677875915e3,dk
4502286029803658e3,fr
-8456928197013445e3,fr
-4257330650327416300,fr
7192498668369828e3,fr
-4517696115854332e3,us
-7465493840827595e3,gb
9014791267001305e3,it
-3690555114751032300,de
-5006981101554264e3,us
-7098543756622726e3,ca
8600056799886033e3,ch
7268030587857695e3,fr
-7044794068642846e3,it
2244728145091559400,dk
-2047285820883641600,us
-1268451871114467300,gb
8339930010175988e3,ee
-3171287674212559e3,fr
6847068383762794e3,ci
-5637824041831024e3,us
-4631078025209345e3,es
-3593880959057862700,tw
2817545252413050400,de
7432964707330888e3,fr
-6597945627801554e3,fr
-5554560506203591e3,it
7148447288642658e3,it
8973084815597553e3,es
1233854917836474e3,gb
592598768866979e4,gb
3217317639215186e3,fr
-2960648397546153500,fr
3550783942507748400,it
-2230728208793136600,es
2952869676302011400,de
-8281317549587716e3,it
-927870306734262100,us
6112652536288606e3,us
-716833797126512e4,de
6029847516967204e3,dk
2750434432435415e3,sg
-1697162911710585600,fr
2937114651348856e3,se
-4822639697549686e3,us
-4508447249800911400,fr
7810267989063844e3,de
-659494879221881e4,it
9032618197994159e3,fr
-880965073118206100,fr
-7507041806034799e3,es
-3675663616912432e3,gb
-1233106772144171500,au
8420901373494834e3,gb
4874415942799533e3,se
9208031332414332e3,gb
7271548557867348e3,fr
-5352461611247407e3,fr
-8826389936993028e3,fr
-1841545174917343700,es
-7600417010454551e3,es
-6951444885460384e3,ro
2870802107441796600,ch
665862547412271e4,fr
-7458341556987602e3,de
-9109373807532894e3,sk
5848947950367627e3,us
-2666660417599288e3,gb
-7808822211332704e3,au
3641716270321402400,de
634691487200681e4,it
6247344510530044e3,fr
8936233536611443e3,gn
8171226980073046e3,gb
3533345355067869e3,tr
-2685434354750554600,fr
7040773939323754e3,gb
4912777004424093e3,sa
5862487602855518e3,tw
-2570072751686187e3,fr
514304510079028e4,de
-777097943213072e4,us
637258382120728e4,kr
-4732198036012835e3,it
1737911331178022e3,it
8150843238558049e3,es
-4449888808510871e3,ro
-2981535101088368600,pt
5205703453481768e3,fr
-9133672939111931e3,hk
-1163417104630633500,au
-757813868804311700,au
5621530451835179e3,au
-403349815679319500,it
6071558398348113e3,gb
-7343640323848412e3,gr
3292434520053329e3,us
4699014362466777e3,de
-8822476750240915e3,gb
-7996108889309025e3,nl
-9119657955258681e3,us
3866336553578421e3,dk
3189331539784734700,fr
-4594799502554994700,dk
-1601788818811960600,jp
-3197566188047686700,es
6714001117671016e3,au
3479751582501132300,it
-7086966255369057e3,de
-8130659916663117e3,fr
-1830665714106844200,au
-5243287535090484e3,it
1924789090455217200,us
-5671049454899315e3,us
-183540488830322940,fr
1139926025636593900,se
589648536540414e4,ua
-9124109876859301e3,gb
-8650077055549117e3,pl
-778847330303364e4,gb
-2151316227167002e3,fr
-4076533206583572500,it
-2078183624291101700,dk
-6392521237882649e3,nl
-2056618559877811500,us
2395752975352049e3,dk
-6360752644145744e3,gb
949496491632545200,gb
-3586142319730777600,de
3980591736301793300,de
-2541460153713847e3,it
707420355277149700,fr
3642114397535159300,gb
5568207023962039e3,gb
820422298717182e4,de
-1810466055869325300,se
685647445900208e4,fr
69817227757307290,fr
-8139948333577809e3,us
7492083965243369e3,be
-4966407296183249e3,it
-863590680049544400,es
-7047955703478948e3,au
-2286517127571963400,de
-2790197930698791e3,fr
-5755372922524842e3,au
2389425312370537500,ch
-981504199098986e3,gb
-2572325179701217e3,it
2001509865440824800,it
-7037173732317825e3,ru
1098665020597080200,au
-1031395251055501400,dk
-555739336104199e4,fr
-2399625049601480700,us
-8711151336540353e3,gb
-3017197019988700700,it
2344553150877480400,fr
-4078501576077933600,de
2509657476156914e3,es
7152061692210586e3,us
-5594488676050265e3,de
-766683997651104500,gb
-716890784854051e4,fr
-3653342086206722600,gb
-1.9673335747780961e+18,at
-5309179545269039e3,it
7884445610428806e3,fr
5747941180286358e3,fr
-4176874867747523e3,es
6264323651308256e3,fr
-1854956554675323400,us
-1461331932677286e3,fr
4171478222458947600,es
-8430447227283253e3,au
2927598047562915e3,fr
-335379011032739e4,it
-1779478082309207e3,fr
-1959049949478788900,nl
-6151625595504843e3,de
-9123269571389534e3,ch
130476431156100530,be
-214464695926080060,fr
353399321617514e4,be
-8187844262961997e3,ch
772416996159905e4,de
-1471355609521227300,fr
1983977446813190100,dk
-2805119567854849500,es
-708929512102753900,us
-7695890094473821e3,fr
5839706151263777e3,fr
-8927806012606429e3,us
-73420684790746430,us
4152078837707818e3,es
-3981973238476679e3,us
-2550232168382492700,fr
9085870485182306e3,fr
4558666847862701e3,it
3341469064884654600,gb
117339990765791660,us
-5183871007672145e3,nl
1823734985827875300,fr
8853704004674346e3,it
3089718157557517300,us
8924882991730016e3,de
303887350755254850,fr
827010995412411e4,it
-7178022986911439e3,au
672603071021332e3,re
-6303988388061385e3,ru
-397716418255432900,fr
-8812764482124726e3,be
5044828261343109e3,gb
7530498370054113e3,de
-6930315628031989e3,fr
-202322249714077800,fr
8989693749195727e3,es
-8321962412874866e3,fr
-3109751990045807600,de
-3334624033161510400,se
342146810566205440,cn
7133075491829606e3,dk
-1482400631464775700,it
624971318111939700,de
448860355341901200,it
6415613159850886e3,de
-303705353931952640,de
-6639213910677226e3,gb
2408829217735349e3,fr
2779634425919057e3,ch
2827818513970284e3,gb
1002841318210772400,gb
-1198613021312123100,nl
6966284013833068e3,be
2715819278863145e3,gb
-6962993456384676e3,fr
-8970138680297242e3,fr
-3327598626291655e3,nz
-818206431965870300,gb
-7778733372465264e3,fr
893491667338369e4,de
-2926320611586755e3,de
-1828912713316700400,de
2180323843386730200,de
4177523312657103400,fr
-7982832900915671e3,de
-1729809208633926100,us
2034257675104607200,us
7641022711288908e3,fi
9157216157200355e3,us
1889319988792282600,be
-1650757850731038700,de
6409306202356284e3,se
2147132912821971200,dk
3623302548436937700,fr
516705989391175360,fr
-9210577514645202e3,be
-419094640958720450,us
5740008239084955e3,es
1387809720962131e3,us
5072116331471434e3,id
1552247022017715500,fr
-1925209473049177600,be
5500872874614555e3,fr
1018301155047634e3,es
-7768331520972935e3,fr
-3482715629144508400,fr
-5846466636187063e3,at
8836079201879081e3,jp
-8095089446382004e3,it
678596538019062e4,gb
-854710819555772e4,fr
-1757716679016251e3,us
-2825285870223614e3,us
9145740331652096e3,fr
-4646622278401397e3,us
-4285658158844201500,us
5011047768863198e3,fr
2548636736686603300,sg
-8860101502214689e3,us
-5141855746342354e3,ro
7531250597556639e3,au
-8347620831871926e3,au
-8772382265128903e3,ro
6402086768127171e3,fr
-7850174110412269e3,de
-1344651809971057700,fr
-4798961838940272e3,es
-8826396160603724e3,es
-8327852178458081e3,se
-6695579505085432e3,fi
4835084969522328e3,de
2796110898164137500,dk
4024020902018512e3,us
1571720928721601500,es
-4956670529391354e3,tw
-1753745320204672e3,de
-708066187153232e4,gb
-3124729374495063600,gb
-7117950281276154e3,us
1122319834112958700,de
-6675541348561111e3,de
6011991051855051e3,it
7245693186297311e3,it
4818118157644945e3,nl
-7497288443517151e3,in
1767180098048616400,lt
4356582087641389e3,fr
-9152870753091639e3,hk
4328626043011298300,us
-6266816703295183e3,fr
-1733472279620093e3,us
-5178209514103909e3,ch
-5735847428135228e3,nl
2826943663360293e3,be
-5783682420844443e3,fr
1409813723869341700,it
-4664219392170062e3,fr
3347128140146257400,us
4429484358818900500,nl
-1981884820122986500,at
2447221033174571e3,de
-8449558904293016e3,dk
1666136833603443e3,it
5865107640481976e3,dk
7144186809315241e3,ca
-5351778133177278e3,us
-4402310551841173e3,us
3609646979955471400,us
-4404112433658221600,sg
-3536890059235735e3,de
-5300749223433903e3,gb
6850180409040138e3,gb
8397987842574848e3,gb
-4302143501377026e3,us
-3356567001830581e3,us
2703212675124889e3,us
825235030229224700,ca
-1330994445674214100,fr
4318649271761029e3,us
-3061805428369392e3,fr
-3448316972307199e3,us
-6847461697141707e3,dk
-1564907195409985500,fr
5148698454099595e3,fr
-4.7992089734914323e+17,gb
-1033316062268831400,pl
8128477750710994e3,it
-9146578172256666e3,fr
-827138861621322200,de
-9002892067611104e3,gb
2521526891612188700,fr
-2778145822104626e3,de
-136574230768645020,au
5796188327190559e3,us
-8660698634179575e3,gb
7215054606310078e3,it
983567786363099300,us
-7794987977833831e3,gb
3447738162438041600,us
-2391078057045847600,us
2166239833115008500,ca
2318317581349372400,it
3059628510284055e3,us
-2889613796068045e3,au
5408600456991142e3,fr
2174821150069931500,de
566880119188017800,fr
4293108991388097500,us
3896143804731843600,fr
-5964412502186577e3,gb
5726463925193215e3,au
7430138869767218e3,us
6410675337171918e3,fr
-4817564424421882e3,us
5426837195574499e3,nl
6974696281777033e3,ch
-1520580993157117700,gb
8087266340705749e3,nl
-8804088643098403e3,pt
-2682364862920605700,gb
-8275255915366729e3,de
-3661930579962298400,fr
5493347036401379e3,gb
8458534240977422e3,de
6055281463562205e3,es
8524185347667757e3,gb
