identifierHash,gender,language,seniority,hasAnyApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniorityAsMonths,seniorityAsYears,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought
5443292678483207e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1963619486993337900,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-3488455356791396e3,M,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,1,0
1066800025240288300,F,en,3201,FALSE,FALSE,TRUE,282,106.7,8.89,3,9,0,0,0,0,0,0
766171154766215e4,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5094228943027608e3,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
495929258104941500,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1971681266059421200,F,en,3201,FALSE,FALSE,TRUE,547,106.7,8.89,3,8,0,0,0,0,0,0
5565224926692911e3,F,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,1,0,0,0,0,0
9222181004686973e3,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-820122632427772700,M,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-7595014968641904e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-7140079177129466e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5276157085899228e3,F,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-3204322095754626e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5792599348325147e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-6305063591800285e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
7161259509194326e3,M,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
231642804369827230,F,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1739220781707946500,F,en,3201,FALSE,FALSE,TRUE,13,106.7,8.89,3,8,0,0,0,0,2,0
4428987959929139700,M,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-8619572294207074e3,F,en,3201,FALSE,FALSE,TRUE,122,106.7,8.89,3,8,16,0,0,0,22,1
-717712360083931e4,M,en,3201,FALSE,FALSE,TRUE,340,106.7,8.89,3,8,0,0,0,0,0,0
7834059778628151e3,F,fr,3201,FALSE,FALSE,TRUE,529,106.7,8.89,3,8,0,0,0,0,0,0
6055903961574486e3,F,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-7529897648890838e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1692695393994628e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-6047791171417663e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
8915426765149192e3,M,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1171325894840843800,F,en,3201,TRUE,TRUE,TRUE,704,106.7,8.89,3,8,0,0,0,0,0,0
-6533679823056035e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-9073660108268351e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5174241246811904e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-6044075210860686e3,M,fr,3201,FALSE,FALSE,TRUE,704,106.7,8.89,3,8,0,0,0,0,0,0
1723019359426807800,F,en,3201,TRUE,TRUE,TRUE,386,106.7,8.89,3,8,8,0,0,0,2,0
-2273940127557251600,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5026215447699298e3,F,en,3201,FALSE,FALSE,TRUE,581,106.7,8.89,3,8,0,0,0,0,0,0
8305953344997077e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-8446440069959723e3,F,en,3201,FALSE,FALSE,TRUE,19,106.7,8.89,3,8,1,0,0,0,4,1
-530897715859453e4,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-3208403862065111e3,F,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,9,0,0,0,0,0,0
4921590596618084e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5505048220336522e3,F,en,3201,FALSE,FALSE,TRUE,538,106.7,8.89,3,8,0,0,0,0,0,0
-2551296435036982300,F,en,3201,TRUE,TRUE,TRUE,704,106.7,8.89,3,8,0,0,0,0,0,0
-577054360741867400,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-387280493287895e4,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-464891231210958e4,F,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-9203560344431978e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
7269441045753362e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
832307014212442e4,M,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
8646933839947981e3,F,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5549689328841267e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5361107351082152e3,F,en,3201,FALSE,FALSE,TRUE,646,106.7,8.89,3,8,0,0,0,0,0,0
2586291712389015600,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
9217279825587809e3,M,en,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1444985846781354200,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
56339374734348e5,M,en,3201,TRUE,TRUE,TRUE,700,106.7,8.89,3,8,0,0,0,0,0,0
1032461954610453900,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
313565902269075e4,F,fr,3201,FALSE,FALSE,TRUE,700,106.7,8.89,3,8,0,0,0,0,0,0
-6860441411872636e3,F,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
6788512129099529e3,M,fr,3201,TRUE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-8184955829688319e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
574327873281855740,F,en,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
3659301584322372600,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
186330419781926e4,F,fr,3201,TRUE,TRUE,FALSE,705,106.7,8.89,3,8,0,0,0,0,0,0
4715590000152918e3,F,fr,3201,TRUE,TRUE,TRUE,210,106.7,8.89,3,8,6,0,0,0,0,0
6125122714702438e3,F,it,3201,FALSE,FALSE,TRUE,513,106.7,8.89,3,8,0,0,0,0,0,0
4822526163222398e3,F,de,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
8314341728184371e3,F,en,3201,FALSE,FALSE,TRUE,703,106.7,8.89,3,8,0,0,0,0,0,0
-7809711083126274e3,F,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5686197575518247e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-6880966898238903e3,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1088606216873386e3,F,en,3201,FALSE,FALSE,TRUE,18,106.7,8.89,3,8,0,0,0,0,0,0
6071971170421147e3,F,en,3201,FALSE,FALSE,TRUE,324,106.7,8.89,3,8,0,0,0,0,0,0
3443175938486468600,F,it,3201,TRUE,TRUE,TRUE,13,106.7,8.89,3,8,0,0,0,0,0,0
-918691751209943300,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-4584029933179759600,F,fr,3201,TRUE,TRUE,FALSE,686,106.7,8.89,3,9,0,0,0,0,0,1
7728814442374816e3,F,en,3201,FALSE,FALSE,TRUE,636,106.7,8.89,3,8,0,0,0,0,1,0
2072471614971462400,M,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
4963747859223397e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-4596582776262896600,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
646523751986347e4,F,es,3201,TRUE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5171134267249877e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-107746608616044980,F,de,3201,FALSE,FALSE,TRUE,49,106.7,8.89,3,8,2,0,0,0,0,0
6574386098640154e3,F,de,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
4263679138213465e3,F,en,3201,TRUE,TRUE,TRUE,605,106.7,8.89,3,8,0,0,0,0,0,0
6729725430246554e3,M,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-3082426433353232400,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
7790523168472964e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-6321211184259788e3,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5315761185374836e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-3562429313043966e3,F,fr,3201,TRUE,TRUE,TRUE,40,106.7,8.89,3,7,0,1,0,0,0,0
-913483753381784400,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
7334468398459591e3,F,en,3201,FALSE,FALSE,TRUE,650,106.7,8.89,3,8,3,0,0,0,0,0
4807244937281097e3,F,en,3201,FALSE,FALSE,TRUE,469,106.7,8.89,3,8,0,0,0,0,0,0
204482136546926900,F,it,3201,FALSE,FALSE,TRUE,516,106.7,8.89,3,8,0,0,0,0,0,0
-586510417191573e4,F,fr,3201,TRUE,TRUE,TRUE,692,106.7,8.89,3,8,0,0,0,0,0,0
599181962246247e4,F,es,3201,FALSE,FALSE,TRUE,404,106.7,8.89,3,8,0,0,0,0,0,0
1768005162637736700,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-8989982998706406e3,M,it,3201,FALSE,FALSE,TRUE,364,106.7,8.89,3,8,0,0,0,0,0,0
5201589697068747e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1885225007932417300,F,fr,3201,TRUE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
4957987437053974e3,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-8316282022761395e3,F,de,3201,FALSE,FALSE,TRUE,80,106.7,8.89,3,8,0,0,0,0,0,0
1655562125188948e3,F,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5376957303061307e3,M,en,3201,FALSE,FALSE,TRUE,427,106.7,8.89,3,8,0,0,0,0,0,0
-1731737497811426300,F,fr,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-113248643947224220,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1585536514321443800,M,fr,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
3173293052417509400,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-2940810454090164e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
880883469289514e4,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-4253803458486206500,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
3110981567102395e3,F,fr,3201,FALSE,FALSE,TRUE,704,106.7,8.89,3,8,1,0,0,0,0,0
-297118012018669060,F,en,3201,TRUE,TRUE,TRUE,330,106.7,8.89,3,8,0,0,0,0,0,0
8549856744983175e3,F,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
6331936216828619e3,F,fr,3201,FALSE,FALSE,TRUE,348,106.7,8.89,3,8,0,0,0,0,0,0
-540493063757767e4,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-3666295553740714e3,F,en,3201,TRUE,TRUE,TRUE,649,106.7,8.89,3,8,6,0,0,0,2,0
6338836175298858e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5998518646173456e3,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1553304062497985500,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-8007298795689795e3,F,de,3201,TRUE,TRUE,TRUE,667,106.7,8.89,3,8,0,0,0,0,0,0
7624672448726424e3,F,en,3201,FALSE,FALSE,TRUE,482,106.7,8.89,3,8,0,0,0,0,0,0
5724840929458111e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
158236588626115700,F,fr,3201,FALSE,FALSE,TRUE,693,106.7,8.89,3,8,0,0,0,0,0,0
-5325634937117275e3,F,en,3201,TRUE,TRUE,TRUE,699,106.7,8.89,3,8,0,0,0,0,0,0
-632962973083575300,F,fr,3201,FALSE,FALSE,TRUE,605,106.7,8.89,3,8,0,0,0,0,0,0
-1951034128332164e3,M,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1602329720527115300,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1712456063861458e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
4872067828833188e3,F,en,3201,FALSE,FALSE,TRUE,31,106.7,8.89,3,8,23,0,0,0,16,0
-271547375175363520,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
4268157575858813e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1434703942484054800,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
8088141842229073e3,M,en,3201,TRUE,TRUE,TRUE,593,106.7,8.89,3,8,0,0,0,0,0,0
-8485012042324666e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5737478300389815e3,M,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1281769451898624300,M,fr,3201,FALSE,FALSE,TRUE,660,106.7,8.89,3,8,0,0,0,0,0,0
-699573681627540100,F,de,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-2600170148451593700,M,en,3201,TRUE,TRUE,TRUE,553,106.7,8.89,3,8,0,0,0,0,0,0
3483317555051312600,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1853587885721260800,F,de,3201,FALSE,FALSE,TRUE,273,106.7,8.89,3,8,0,0,0,0,0,0
54767378460638e5,M,it,3201,FALSE,FALSE,TRUE,516,106.7,8.89,3,8,0,0,0,0,0,0
2305816380850713e3,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
4323070587295056e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
6663078250972002e3,F,en,3201,FALSE,FALSE,TRUE,26,106.7,8.89,3,8,1,0,0,0,0,1
-4689113586660575e3,F,fr,3201,TRUE,TRUE,TRUE,703,106.7,8.89,3,8,0,0,0,0,0,0
671024025392976e4,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-682181016205397900,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-2095669443693828900,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1414787693301582300,M,fr,3201,FALSE,FALSE,TRUE,694,106.7,8.89,3,8,0,0,0,0,0,0
7427430761380742e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1734301110067808e3,M,en,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1220504101445040400,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
659476888418582e4,M,fr,3201,FALSE,FALSE,TRUE,353,106.7,8.89,3,8,0,0,0,0,0,0
-7951643052349307e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
3346521518410382300,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
3348170595267817e3,M,fr,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5153930844787966e3,F,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
6604195788999713e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-6914638319445505e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-3460377507328214e3,F,fr,3201,FALSE,FALSE,TRUE,663,106.7,8.89,3,8,0,0,0,0,0,0
2247766612400842800,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
3946914767285623e3,F,fr,3201,FALSE,FALSE,TRUE,108,106.7,8.89,3,8,0,0,0,0,0,0
1975566325199962e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
364688089679729600,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
327317000083472500,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1.5072657092612961e+18,M,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
3082803357662265300,F,fr,3201,FALSE,FALSE,TRUE,165,106.7,8.89,3,8,0,0,0,0,0,0
-4.0476403738708797e+18,F,en,3201,FALSE,FALSE,TRUE,644,106.7,8.89,3,8,0,0,0,0,0,0
-7218428100692687e3,F,en,3201,FALSE,FALSE,TRUE,596,106.7,8.89,3,8,0,0,0,0,0,0
-2916745337145407500,M,de,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
4308153402710425600,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1204371745536689700,F,it,3201,TRUE,TRUE,TRUE,84,106.7,8.89,3,8,4,0,0,0,3,0
3453200880608038400,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
7114487838736695e3,F,en,3201,TRUE,TRUE,TRUE,312,106.7,8.89,3,8,26,0,0,0,0,0
7965143523893243e3,F,en,3201,FALSE,FALSE,TRUE,704,106.7,8.89,3,8,0,0,0,0,0,0
-7641471373994674e3,M,de,3201,FALSE,FALSE,TRUE,697,106.7,8.89,3,8,0,0,0,0,0,0
-1152715417052584800,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5061746971294452e3,F,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
951905974839950700,F,en,3201,FALSE,FALSE,TRUE,672,106.7,8.89,3,8,0,0,0,0,0,0
6313749348536454e3,F,en,3201,TRUE,TRUE,TRUE,367,106.7,8.89,3,8,6,0,0,0,0,0
459715821795072e4,F,en,3201,TRUE,TRUE,TRUE,682,106.7,8.89,3,8,0,0,0,0,0,0
5510270281221985e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
7069606052488493e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1042767849438080600,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
2724805435303851e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-9005517057156029e3,F,en,3201,FALSE,FALSE,TRUE,282,106.7,8.89,3,8,0,0,0,0,0,1
-2447082061770181600,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1121410761820599300,F,en,3201,TRUE,TRUE,TRUE,640,106.7,8.89,3,8,0,0,0,0,0,0
-7153694229103231e3,F,de,3201,FALSE,FALSE,TRUE,695,106.7,8.89,3,8,0,0,0,0,0,0
-5044977330135471e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
515488301588582e4,M,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
744281828808596e3,F,fr,3201,TRUE,TRUE,TRUE,681,106.7,8.89,3,8,0,0,0,0,0,0
-3969986888840545300,M,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
4621310163814322e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
160571679100189920,F,fr,3201,TRUE,TRUE,TRUE,689,106.7,8.89,3,8,0,0,0,0,0,0
2689270015819735e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-2753975705555067400,M,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
7079657807936618e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
1293159665656572e3,M,en,3201,TRUE,TRUE,TRUE,704,106.7,8.89,3,8,0,0,0,0,0,0
-560998961789018800,M,it,3201,TRUE,TRUE,TRUE,392,106.7,8.89,3,10,3,0,0,0,1,0
-228607949971166e4,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
8306030847793514e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
4250541012424908e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
8352811426792386e3,F,en,3201,FALSE,FALSE,TRUE,126,106.7,8.89,3,8,3,0,0,0,0,0
-4598118352582657e3,F,fr,3201,FALSE,FALSE,TRUE,678,106.7,8.89,3,8,0,0,0,0,0,0
537636289266468100,F,en,3201,FALSE,FALSE,TRUE,184,106.7,8.89,3,8,4,0,0,0,0,0
-754078534532568200,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5234530703359586e3,F,fr,3201,FALSE,FALSE,TRUE,69,106.7,8.89,3,8,0,0,0,0,0,0
-805043014545625600,F,it,3201,FALSE,FALSE,TRUE,512,106.7,8.89,3,8,0,0,0,0,0,0
567622196445305e4,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1620721684365000700,F,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-1138619533330559400,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-6661433144652795e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-8249145742090487e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-175018872058746880,M,en,3201,FALSE,FALSE,TRUE,667,106.7,8.89,3,8,0,0,0,0,0,0
-7839004352254431e3,F,fr,3201,FALSE,FALSE,TRUE,638,106.7,8.89,3,8,0,0,0,0,1,0
2724984426741050400,F,fr,3201,FALSE,FALSE,TRUE,472,106.7,8.89,3,8,0,0,0,0,0,0
-4146846542727186e3,F,it,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-8336886353522253e3,F,fr,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-8033755469054622e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5940004415895014e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
8300925249414589e3,F,de,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-3995137239620753400,M,en,3201,TRUE,TRUE,TRUE,413,106.7,8.89,3,8,0,0,0,0,0,0
6718255633511128e3,F,en,3201,FALSE,FALSE,TRUE,510,106.7,8.89,3,8,0,0,0,0,0,0
-1976589566464306200,F,fr,3201,TRUE,FALSE,TRUE,699,106.7,8.89,3,8,0,0,0,0,0,0
5232352638737325e3,F,de,3201,FALSE,FALSE,TRUE,458,106.7,8.89,3,8,0,0,0,0,0,0
5496944713115019e3,M,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
7205720170105584e3,M,fr,3201,FALSE,FALSE,TRUE,275,106.7,8.89,3,7,0,0,0,0,0,0
296752941490665e4,M,it,3201,FALSE,FALSE,TRUE,605,106.7,8.89,3,8,0,0,0,0,0,0
-34638962859767424,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
5585263561757907e3,F,en,3201,FALSE,FALSE,TRUE,652,106.7,8.89,3,8,0,0,0,0,0,0
4643038000741519e3,F,en,3201,TRUE,TRUE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-5415058812858533e3,F,fr,3201,FALSE,FALSE,TRUE,595,106.7,8.89,3,8,0,0,0,0,0,0
-4554577192800812e3,F,es,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
-6031536021891416e3,F,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
3760572444247546e3,F,en,3201,TRUE,TRUE,TRUE,687,106.7,8.89,3,8,1,0,0,0,0,0
9188970085938768e3,M,es,3201,TRUE,FALSE,TRUE,481,106.7,8.89,3,8,13,0,0,0,0,0
9126674868099164e3,F,de,3201,TRUE,FALSE,TRUE,14,106.7,8.89,3,8,28,0,0,0,6,1
5801561358232679e3,M,en,3201,FALSE,FALSE,TRUE,705,106.7,8.89,3,8,0,0,0,0,0,0
